9. НАСЕЛЕНИЕ КОРЕННЫХ МАЛОЧИСЛЕННЫХ НАРОДОВ ПО ИСТОЧНИКАМ СРЕДСТВ К СУЩЕСТВОВАНИЮ ПО ТЕРРИТОРИЯМ ПРЕИМУЩЕСТВЕННОГО ПРОЖИВАНИЯ КМН																			
																			
	Численность населения соответству-ющей националь-ности	Всего указали источников средств к существова-нию
Городское население	680.0	902.0	262.0	30.0	37.0	133.0	19.0	101.0	41.0	22.0	1.0	-	246.0	10.0	-	465.0	208.0	7.0	-
Сельское население	1089.0	1761.0	357.0	275.0	45.0	206.0	31.0	288.0	79.0	12.0	4.0	4.0	420.0	40.0	2.0	484.0	533.0	69.0	1.0
СЕЛЬКУПЫ																			
Территории преимущественного проживания КМН																			
Городское и сельское население	4056.0	6045.0	1123.0	900.0	93.0	653.0	158.0	810.0	191.0	234.0	17.0	8.0	1688.0	170.0	12.0	2210.0	1673.0	155.0	6.0
Городское население	645.0	898.0	233.0	76.0	58.0	123.0	27.0	70.0	18.0	51.0	4.0	2.0	223.0	13.0	1.0	418.0	200.0	24.0	2.0
Сельское население	3411.0	5147.0	890.0	824.0	35.0	530.0	131.0	740.0	173.0	183.0	13.0	6.0	1465.0	157.0	11.0	1792.0	1473.0	131.0	4.0
Тюменская область																			
Городское и сельское население	1857.0	2486.0	554.0	95.0	37.0	192.0	73.0	329.0	57.0	208.0	13.0	8.0	788.0	132.0	12.0	1252.0	548.0	42.0	3.0
Городское население	275.0	355.0	88.0	1.0	35.0	33.0	12.0	30.0	9.0	34.0	3.0	2.0	97.0	11.0	1.0	205.0	59.0	8.0	2.0
Сельское население	1582.0	2131.0	466.0	94.0	2.0	159.0	61.0	299.0	48.0	174.0	10.0	6.0	691.0	121.0	11.0	1047.0	489.0	34.0	1.0
Ямало-Ненецкий автономный округ																			
Городское и сельское население	1797.0	2404.0	540.0	92.0	29.0	184.0	67.0	321.0	56.0	197.0	13.0	7.0	770.0	128.0	12.0	1209.0	536.0	37.0	3.0
Городское население	228.0	292.0	79.0	1.0	27.0	26.0	9.0	23.0	9.0	24.0	3.0	1.0	83.0	7.0	1.0	170.0	51.0	4.0	2.0
Сельское население	1569.0	2112.0	461.0	91.0	2.0	158.0	58.0	298.0	47.0	173.0	10.0	6.0	687.0	121.0	11.0	1039.0	485.0	33.0	1.0
Томская область																			
Городское и сельское население	1787.0	2950.0	451.0	770.0	46.0	420.0	72.0	354.0	126.0	14.0	4.0	-	676.0	17.0	-	732.0	950.0	102.0	3.0
Городское население	312.0	470.0	114.0	70.0	22.0	80.0	14.0	37.0	6.0	13.0	1.0	-	111.0	2.0	-	170.0	126.0	16.0	-
Сельское население	1475.0	2480.0	337.0	700.0	24.0	340.0	58.0	317.0	120.0	1.0	3.0	-	565.0	15.0	-	562.0	824.0	86.0	3.0
Красноярский край																			
Городское и сельское население	412.0	609.0	118.0	35.0	10.0	41.0	13.0	127.0	8.0	12.0	-	-	224.0	21.0	-	226.0	175.0	11.0	-
Городское население	58.0	73.0	31.0	5.0	1.0	10.0	1.0	3.0	3.0	4.0	-	-	15.0	-	-	43.0	15.0	-	-
Сельское население	354.0	536.0	87.0	30.0	9.0	31.0	12.0	124.0	5.0	8.0	-	-	209.0	21.0	-	183.0	160.0	11.0	-
СОЙОТЫ																			
Республика Бурятия																			
Городское и сельское население	2739.0	4496.0	843.0	1006.0	62.0	339.0	135.0	747.0	5.0	4.0	3.0	3.0	1342.0	7.0	-	1205.0	1322.0	201.0	11.0
Городское население	232.0	333.0	64.0	10.0	50.0	19.0	3.0	32.0	1.0	3.0	2.0	-	147.0	2.0	-	140.0	83.0	9.0	-
Сельское население	2507.0	4163.0	779.0	996.0	12.0	320.0	132.0	715.0	4.0	1.0	1.0	3.0	1195.0	5.0	-	1065.0	1239.0	192.0	11.0
ТАЗЫ																			
Приморский край																			
Городское и сельское население	256.0	332.0	102.0	25.0	5.0	51.0	12.0	26.0	9.0	10.0	1.0	-	78.0	13.0	-	183.0	70.0	3.0	-
Городское население	90.0	120.0	45.0	12.0	4.0	18.0	3.0	8.0	2.0	2.0	-	-	24.0	2.0	-	62.0	26.0	2.0	-
Сельское население	166.0	212.0	57.0	13.0	1.0	33.0	9.0	18.0	7.0	8.0	1.0	-	54.0	11.0	-	121.0	44.0	1.0	-
ТЕЛЕНГИТЫ																			
Республика Алтай																			
Городское и сельское население	2368.0	4394.0	556.0	1233.0	24.0	338.0	186.0	870.0	19.0	8.0	1.0	2.0	1145.0	12.0	-	662.0	1415.0	263.0	28.0
Городское население	87.0	129.0	20.0	7.0	17.0	6.0	1.0	16.0	1.0	1.0	-	-	60.0	-	-	48.0	36.0	3.0	-
Сельское население	2281.0	4265.0	536.0	1226.0	7.0	332.0	185.0	854.0	18.0	7.0	1.0	2.0	1085.0	12.0	-	614.0	1379.0	260.0	28.0
ТЕЛЕУТЫ																			
Кемеровская область 																			
Городское и сельское население	2534.0	3778.0	900.0	671.0	42.0	458.0	73.0	473.0	9.0	51.0	1.0	-	1010.0	90.0	-	1381.0	1065.0	85.0	3.0
Городское население	1044.0	1406.0	417.0	164.0	30.0	159.0	26.0	133.0	8.0	41.0	-	-	403.0	25.0	-	700.0	326.0	18.0	-
Сельское население	1490.0	2372.0	483.0	507.0	12.0	299.0	47.0	340.0	1.0	10.0	1.0	-	607.0	65.0	-	681.0	739.0	67.0	3.0
ТОФАЛАРЫ																			
Иркутская область																			
Городское и сельское население	723.0	1271.0	169.0	290.0	4.0	64.0	29.0	226.0	54.0	1.0	-	-	360.0	74.0	-	207.0	484.0	32.0	-
Городское население	42.0	54.0	16.0	2.0	4.0	1.0	5.0	6.0	-	1.0	-	-	18.0	1.0	-	30.0	12.0	-	-
Сельское население	681.0	1217.0	153.0	288.0	-	63.0	24.0	220.0	54.0	-	-	-	342.0	73.0	-	177.0	472.0	32.0	-
ТУБАЛАРЫ																			
Республика Алтай																			
Городское и сельское население	1533.0	2934.0	379.0	1036.0	20.0	250.0	81.0	467.0	27.0	8.0	5.0	12.0	640.0	9.0	-	368.0	957.0	180.0	28.0
Городское население	120.0	169.0	51.0	12.0	14.0	18.0	9.0	12.0	-	-	3.0	1.0	48.0	1.0	-	76.0	39.0	5.0	-
Сельское население	1413.0	2765.0	328.0	1024.0	6.0	232.0	72.0	455.0	27.0	8.0	2.0	11.0	592.0	8.0	-	292.0	918.0	175.0	28.0
ТУВИНЦЫ-ТОДЖИНЦЫ																			
Республика Тыва																			
Городское и сельское население	4435.0	8053.0	697.0	1973.0	50.0	785.0	369.0	1646.0	178.0	4.0	4.0	-	2347.0	-	-	1295.0	2677.0	448.0	15.0
Городское население	3.0	5.0	2.0	1.0	-	-	-	-	-	1.0	-	-	1.0	-	-	1.0	2.0	-	-
Сельское население	4432.0	8048.0	695.0	1972.0	50.0	785.0	369.0	1646.0	178.0	3.0	4.0	-	2346.0	-	-	1294.0	2675.0	448.0	15.0
УДЭГЕЙЦЫ																			
Территории преимущественного проживания КМН																			
Городское и сельское население	1531.0	2464.0	483.0	521.0	28.0	162.0	87.0	415.0	81.0	32.0	2.0	1.0	615.0	37.0	-	650.0	829.0	52.0	-
Городское население	337.0	455.0	146.0	36.0	20.0	28.0	15.0	44.0	5.0	22.0	1.0	-	125.0	13.0	-	225.0	106.0	6.0	-
Сельское население	1194.0	2009.0	337.0	485.0	8.0	134.0	72.0	371.0	76.0	10.0	1.0	1.0	490.0	24.0	-	425.0	723.0	46.0	-
Приморский край																			
Городское и сельское население	918.0	1544.0	277.0	363.0	19.0	109.0	50.0	266.0	73.0	9.0	2.0	-	364.0	12.0	-	333.0	544.0	41.0	-
Городское население	178.0	252.0	82.0	24.0	14.0	13.0	5.0	31.0	2.0	4.0	1.0	-	73.0	3.0	-	108.0	66.0	4.0	-
Сельское население	740.0	1292.0	195.0	339.0	5.0	96.0	45.0	235.0	71.0	5.0	1.0	-	291.0	9.0	-	225.0	478.0	37.0	-
Хабаровский край																			
Городское и сельское население	613.0	920.0	206.0	158.0	9.0	53.0	37.0	149.0	8.0	23.0	-	1.0	251.0	25.0	-	317.0	285.0	11.0	-
Городское население	159.0	203.0	64.0	12.0	6.0	15.0	10.0	13.0	3.0	18.0	-	-	52.0	10.0	-	117.0	40.0	2.0	-
Сельское население	454.0	717.0	142.0	146.0	3.0	38.0	27.0	136.0	5.0	5.0	-	1.0	199.0	15.0	-	200.0	245.0	9.0	-
УЛЬТА (ОРОКИ)																			
Сахалинская область																			
Городское и сельское население	298.0	434.0	74.0	23.0	7.0	43.0	18.0	75.0	8.0	19.0	-	-	127.0	40.0	-	176.0	108.0	14.0	-
Городское население	169.0	233.0	44.0	-	4.0	23.0	12.0	44.0	1.0	13.0	-	-	68.0	24.0	-	113.0	48.0	8.0	-
Сельское население	129.0	201.0	30.0	23.0	3.0	20.0	6.0	31.0	7.0	6.0	-	-	59.0	16.0	-	63.0	60.0	6.0	-
УЛЬЧИ																			
Хабаровский край																			
Городское и сельское население	2718.0	3693.0	704.0	93.0	49.0	415.0	103.0	742.0	95.0	99.0	3.0	2.0	1122.0	266.0	-	1801.0	859.0	58.0	-
Городское население	413.0	556.0	154.0	12.0	39.0	85.0	10.0	51.0	2.0	48.0	2.0	-	133.0	20.0	-	286.0	111.0	16.0	-
Сельское население	2305.0	3137.0	550.0	81.0	10.0	330.0	93.0	691.0	93.0	51.0	1.0	2.0	989.0	246.0	-	1515.0	748.0	42.0	-
ХАНТЫ																			
Территории преимущественного проживания КМН																			
Городское и сельское население	27655.0	37743.0	8752.0	2060.0	781.0	3371.0	741.0	5921.0	924.0	1025.0	58.0	505.0	12739.0	866.0	39.0	18307.0	8534.0	732.0	43.0
Городское население	9190.0	11632.0	3443.0	375.0	662.0	955.0	221.0	944.0	108.0	483.0	28.0	323.0	3966.0	124.0	15.0	7013.0	1884.0	261.0	17.0
Сельское население	18465.0	26111.0	5309.0	1685.0	119.0	2416.0	520.0	4977.0	816.0	542.0	30.0	182.0	8773.0	742.0	24.0	11294.0	6650.0	471.0	26.0
Тюменская область																			
Городское и сельское население	26694.0	36364.0	8473.0	1849.0	766.0	3196.0	707.0	5750.0	857.0	987.0	51.0	504.0	12397.0	827.0	39.0	17738.0	8168.0	706.0	43.0
Городское население	8924.0	11302.0	3326.0	360.0	656.0	913.0	213.0	926.0	102.0	465.0	26.0	322.0	3874.0	119.0	15.0	6806.0	1830.0	256.0	17.0
Сельское население	17770.0	25062.0	5147.0	1489.0	110.0	2283.0	494.0	4824.0	755.0	522.0	25.0	182.0	8523.0	708.0	24.0	10932.0	6338.0	450.0	26.0
Ханты-Мансийский автономный округ – Югра 																			
Городское и сельское население	17128.0	22869.0	5147.0	1356.0	519.0	1901.0	435.0	3307.0	564.0	470.0	41.0	486.0	8003.0	640.0	30.0	11732.0	4982.0	363.0	21.0
Городское население	6798.0	8603.0	2483.0	336.0	421.0	717.0	164.0	725.0	78.0	253.0	16.0	313.0	3016.0	81.0	13.0	5160.0	1446.0	165.0	14.0
Сельское население	10330.0	14266.0	2664.0	1020.0	98.0	1184.0	271.0	2582.0	486.0	217.0	25.0	173.0	4987.0	559.0	17.0	6572.0	3536.0	198.0	7.0
Ямало-Ненецкий автономный округ																			
Городское и сельское население	8760.0	12430.0	2999.0	441.0	203.0	1203.0	209.0	2352.0	290.0	435.0	6.0	17.0	4107.0	168.0	7.0	5440.0	2971.0	320.0	22.0
Городское население	1657.0	2120.0	638.0	13.0	196.0	137.0	26.0	174.0	23.0	172.0	6.0	8.0	696.0	31.0	1.0	1279.0	293.0	81.0	3.0
Сельское население	7103.0	10310.0	2361.0	428.0	7.0	1066.0	183.0	2178.0	267.0	263.0	-	9.0	3411.0	137.0	6.0	4161.0	2678.0	239.0	19.0
Томская область																			
Городское и сельское население	873.0	1277.0	236.0	207.0	14.0	165.0	32.0	167.0	65.0	28.0	7.0	1.0	317.0	38.0	-	495.0	352.0	26.0	-
Городское население	186.0	240.0	77.0	14.0	5.0	34.0	6.0	14.0	6.0	10.0	2.0	1.0	67.0	4.0	-	137.0	44.0	5.0	-
Сельское население	687.0	1037.0	159.0	193.0	9.0	131.0	26.0	153.0	59.0	18.0	5.0	-	250.0	34.0	-	358.0	308.0	21.0	-
Республика Коми																			
Городское и сельское население	88.0	102.0	43.0	4.0	1.0	10.0	2.0	4.0	2.0	10.0	-	-	25.0	1.0	-	74.0	14.0	-	-
Городское население	80.0	90.0	40.0	1.0	1.0	8.0	2.0	4.0	-	8.0	-	-	25.0	1.0	-	70.0	10.0	-	-
Сельское население	8.0	12.0	3.0	3.0	-	2.0	-	-	2.0	2.0	-	-	-	-	-	4.0	4.0	-	-
ЧЕЛКАНЦЫ																			
Республика Алтай																			
Городское и сельское население	830.0	1547.0	234.0	498.0	14.0	111.0	53.0	247.0	5.0	3.0	-	1.0	376.0	5.0	-	199.0	547.0	82.0	2.0
Городское население	113.0	167.0	44.0	21.0	12.0	11.0	5.0	18.0	-	-	-	1.0	53.0	2.0	-	65.0	43.0	4.0	1.0
Сельское население	717.0	1380.0	190.0	477.0	2.0	100.0	48.0	229.0	5.0	3.0	-	-	323.0	3.0	-	134.0	504.0	78.0	1.0
ЧУВАНЦЫ																			
Территории преимущественного проживания КМН																			
Городское и сельское население	990.0	1479.0	421.0	95.0	18.0	177.0	24.0	308.0	13.0	12.0	4.0	-	401.0	6.0	8.0	522.0	423.0	37.0	-
Городское население	295.0	394.0	148.0	-	13.0	52.0	7.0	59.0	2.0	9.0	3.0	-	99.0	2.0	4.0	192.0	95.0	4.0	-
Сельское население	695.0	1085.0	273.0	95.0	5.0	125.0	17.0	249.0	11.0	3.0	1.0	-	302.0	4.0	4.0	330.0	328.0	33.0	-
Чукотский автономный округ																			
Городское и сельское население	951.0	1427.0	407.0	95.0	16.0	170.0	22.0	302.0	12.0	9.0	4.0	-	384.0	6.0	8.0	495.0	412.0	36.0	-
Городское население	259.0	345.0	135.0	-	11.0	46.0	5.0	53.0	1.0	6.0	3.0	-	83.0	2.0	4.0	168.0	84.0	3.0	-
Сельское население	692.0	1082.0	272.0	95.0	5.0	124.0	17.0	249.0	11.0	3.0	1.0	-	301.0	4.0	4.0	327.0	328.0	33.0	-
Магаданская область																			
Городское и сельское население	39.0	52.0	14.0	-	2.0	7.0	2.0	6.0	1.0	3.0	-	-	17.0	-	-	27.0	11.0	1.0	-
Городское население	36.0	49.0	13.0	-	2.0	6.0	2.0	6.0	1.0	3.0	-	-	16.0	-	-	24.0	11.0	1.0	-
Сельское население	3.0	3.0	1.0	-	-	1.0	-	-	-	-	-	-	1.0	-	-	3.0	-	-	-
ЧУКЧИ																			
Территории преимущественного проживания КМН																			
Городское и сельское население	14034.0	19917.0	5166.0	487.0	250.0	1752.0	395.0	4910.0	637.0	320.0	51.0	6.0	5621.0	322.0	201.0	8098.0	5389.0	343.0	3.0
Городское население	2320.0	3244.0	921.0	9.0	206.0	262.0	108.0	590.0	21.0	178.0	14.0	1.0	869.0	65.0	40.0	1381.0	836.0	61.0	2.0
Сельское население	11714.0	16673.0	4245.0	478.0	44.0	1490.0	287.0	4320.0	616.0	142.0	37.0	5.0	4752.0	257.0	161.0	6717.0	4553.0	282.0	1.0
Чукотский автономный округ																			
Городское и сельское население	12622.0	17771.0	4832.0	80.0	232.0	1576.0	363.0	4443.0	396.0	293.0	49.0	5.0	5261.0	241.0	201.0	7396.0	4701.0	323.0	1.0
Городское население	2264.0	3148.0	902.0	7.0	188.0	255.0	106.0	584.0	21.0	162.0	14.0	1.0	849.0	59.0	40.0	1351.0	822.0	51.0	-
Сельское население	10358.0	14623.0	3930.0	73.0	44.0	1321.0	257.0	3859.0	375.0	131.0	35.0	4.0	4412.0	182.0	161.0	6045.0	3879.0	272.0	1.0
Корякский автономный округ																			
Городское и сельское население	1412.0	2146.0	334.0	407.0	18.0	176.0	32.0	467.0	241.0	27.0	2.0	1.0	360.0	81.0	-	702.0	688.0	20.0	2.0
Городское население	56.0	96.0	19.0	2.0	18.0	7.0	2.0	6.0	-	16.0	-	-	20.0	6.0	-	30.0	14.0	10.0	2.0
Сельское население	1356.0	2050.0	315.0	405.0	-	169.0	30.0	461.0	241.0	11.0	2.0	1.0	340.0	75.0	-	672.0	674.0	10.0	-
ЧУЛЫМЦЫ																			
Территории преимущественного проживания КМН																			
Городское и сельское население	643.0	1223.0	105.0	396.0	32.0	145.0	38.0	149.0	16.0	6.0	-	1.0	302.0	33.0	-	133.0	445.0	60.0	5.0
Городское население	44.0	63.0	15.0	5.0	5.0	13.0	-	6.0	3.0	-	-	-	16.0	-	-	26.0	17.0	1.0	-
Сельское население	599.0	1160.0	90.0	391.0	27.0	132.0	38.0	143.0	13.0	6.0	-	1.0	286.0	33.0	-	107.0	428.0	59.0	5.0
Томская область																			
Городское и сельское население	484.0	945.0	77.0	314.0	27.0	119.0	30.0	113.0	14.0	5.0	-	1.0	220.0	25.0	-	82.0	348.0	49.0	5.0
Городское население	33.0	46.0	11.0	5.0	1.0	12.0	-	5.0	3.0	-	-	-	9.0	-	-	21.0	11.0	1.0	-
Сельское население	451.0	899.0	66.0	309.0	26.0	107.0	30.0	108.0	11.0	5.0	-	1.0	211.0	25.0	-	61.0	337.0	48.0	5.0
Красноярский край																			
Городское и сельское население	159.0	278.0	28.0	82.0	5.0	26.0	8.0	36.0	2.0	1.0	-	-	82.0	8.0	-	51.0	97.0	11.0	-
Городское население	11.0	17.0	4.0	-	4.0	1.0	-	1.0	-	-	-	-	7.0	-	-	5.0	6.0	-	-
Сельское население	148.0	261.0	24.0	82.0	1.0	25.0	8.0	35.0	2.0	1.0	-	-	75.0	8.0	-	46.0	91.0	11.0	-
ШАПСУГИ																			
Краснодарский край																			
Городское и сельское население	3213.0	3989.0	1154.0	140.0	21.0	679.0	73.0	510.0	1.0	26.0	43.0	24.0	1251.0	67.0	-	2461.0	730.0	20.0	2.0
Городское население	792.0	930.0	345.0	25.0	6.0	177.0	14.0	54.0	-	2.0	2.0	20.0	272.0	13.0	-	669.0	110.0	11.0	2.0
Сельское население	2421.0	3059.0	809.0	115.0	15.0	502.0	59.0	456.0	1.0	24.0	41.0	4.0	979.0	54.0	-	1792.0	620.0	9.0	-
ШОРЦЫ																			
Территории преимущественного проживания КМН																			
Городское и сельское население	12773.0	17944.0	4345.0	2448.0	189.0	2501.0	466.0	2037.0	423.0	525.0	19.0	5.0	4696.0	290.0	1.0	8050.0	4296.0	402.0	24.0
Городское население	9094.0	11905.0	3589.0	916.0	178.0	1653.0	285.0	1192.0	247.0	378.0	18.0	5.0	3237.0	207.0	1.0	6500.0	2383.0	201.0	9.0
Сельское население	3679.0	6039.0	756.0	1532.0	11.0	848.0	181.0	845.0	176.0	147.0	1.0	-	1459.0	83.0	-	1550.0	1913.0	201.0	15.0
Кемеровская область 																			
Городское и сельское население	11554.0	16221.0	4029.0	2266.0	167.0	2270.0	392.0	1799.0	403.0	478.0	18.0	5.0	4165.0	229.0	1.0	7294.0	3874.0	361.0	24.0
Городское население	8545.0	11170.0	3383.0	871.0	163.0	1573.0	256.0	1108.0	242.0	347.0	18.0	5.0	3017.0	187.0	1.0	6124.0	2223.0	188.0	9.0
Сельское население	3009.0	5051.0	646.0	1395.0	4.0	697.0	136.0	691.0	161.0	131.0	-	-	1148.0	42.0	-	1170.0	1651.0	173.0	15.0
Республика Хакасия																			
Городское и сельское население	1078.0	1484.0	276.0	114.0	22.0	195.0	69.0	211.0	20.0	40.0	1.0	-	475.0	61.0	-	705.0	340.0	33.0	-
Городское население	531.0	712.0	199.0	43.0	15.0	73.0	29.0	83.0	5.0	31.0	-	-	214.0	20.0	-	362.0	157.0	12.0	-
Сельское население	547.0	772.0	77.0	71.0	7.0	122.0	40.0	128.0	15.0	9.0	1.0	-	261.0	41.0	-	343.0	183.0	21.0	-
Республика Алтай																			
Городское и сельское население	141.0	239.0	40.0	68.0	-	36.0	5.0	27.0	-	7.0	-	-	56.0	-	-	51.0	82.0	8.0	-
Городское население	18.0	23.0	7.0	2.0	-	7.0	-	1.0	-	-	-	-	6.0	-	-	14.0	3.0	1.0	-
Сельское население	123.0	216.0	33.0	66.0	-	29.0	5.0	26.0	-	7.0	-	-	50.0	-	-	37.0	79.0	7.0	-
ЭВЕНКИ																			
Территории преимущественного проживания КМН																			
Городское и сельское население	34610.0	52060.0	11230.0	4070.0	942.0	5018.0	1237.0	10521.0	889.0	922.0	107.0	19.0	16248.0	857.0	11.0	18536.0	14702.0	1324.0	37.0
Городское население	7901.0	10910.0	2963.0	333.0	704.0	967.0	259.0	1417.0	103.0	476.0	32.0	7.0	3528.0	121.0	3.0	5085.0	2620.0	187.0	6.0
Сельское население	26709.0	41150.0	8267.0	3737.0	238.0	4051.0	978.0	9104.0	786.0	446.0	75.0	12.0	12720.0	736.0	8.0	13451.0	12082.0	1137.0	31.0
Республика Саха (Якутия)																			
Городское и сельское население	18232.0	26873.0	6336.0	929.0	614.0	2604.0	621.0	5965.0	303.0	282.0	72.0	7.0	8955.0	185.0	7.0	10106.0	7599.0	511.0	9.0
Городское население	4221.0	5725.0	1609.0	101.0	451.0	454.0	131.0	707.0	41.0	183.0	18.0	3.0	1983.0	44.0	2.0	2786.0	1362.0	69.0	2.0
Сельское население	14011.0	21148.0	4727.0	828.0	163.0	2150.0	490.0	5258.0	262.0	99.0	54.0	4.0	6972.0	141.0	5.0	7320.0	6237.0	442.0	7.0
Красноярский край																			
Городское и сельское население	4632.0	6824.0	1393.0	336.0	111.0	652.0	193.0	1426.0	243.0	180.0	14.0	3.0	2185.0	88.0	1.0	2586.0	1899.0	144.0	2.0
Городское население	1438.0	2116.0	503.0	69.0	78.0	190.0	54.0	381.0	22.0	110.0	5.0	2.0	686.0	16.0	1.0	811.0	575.0	49.0	2.0
Сельское население	3194.0	4708.0	890.0	267.0	33.0	462.0	139.0	1045.0	221.0	70.0	9.0	1.0	1499.0	72.0	-	1775.0	1324.0	95.0	-
Эвенкийский автономный округ																			
Городское и сельское население	3802.0	5672.0	1102.0	306.0	87.0	508.0	143.0	1239.0	212.0	110.0	13.0	2.0	1890.0	60.0	1.0	2050.0	1632.0	118.0	1.0
Городское население	1079.0	1650.0	360.0	63.0	60.0	128.0	28.0	343.0	16.0	58.0	4.0	1.0	580.0	9.0	1.0	554.0	477.0	46.0	1.0
Сельское население	2723.0	4022.0	742.0	243.0	27.0	380.0	115.0	896.0	196.0	52.0	9.0	1.0	1310.0	51.0	-	1496.0	1155.0	72.0	-
Хабаровский край																			
Городское и сельское население	4533.0	7190.0	1353.0	1142.0	86.0	631.0	144.0	1319.0	183.0	160.0	11.0	6.0	1883.0	272.0	-	2108.0	2196.0	226.0	3.0
Городское население	699.0	981.0	274.0	17.0	82.0	96.0	20.0	120.0	11.0	84.0	4.0	-	255.0	18.0	-	448.0	221.0	29.0	1.0
Сельское население	3834.0	6209.0	1079.0	1125.0	4.0	535.0	124.0	1199.0	172.0	76.0	7.0	6.0	1628.0	254.0	-	1660.0	1975.0	197.0	2.0
Республика Бурятия																			
Городское и сельское население	2334.0	3874.0	608.0	731.0	61.0	356.0	73.0	677.0	43.0	48.0	4.0	1.0	1249.0	23.0	1.0	1018.0	1096.0	212.0	7.0
Городское население	662.0	912.0	220.0	54.0	42.0	97.0	18.0	106.0	11.0	32.0	3.0	1.0	317.0	11.0	-	432.0	210.0	20.0	-
Сельское население	1672.0	2962.0	388.0	677.0	19.0	259.0	55.0	571.0	32.0	16.0	1.0	-	932.0	12.0	1.0	586.0	886.0	192.0	7.0
Амурская область																			
Городское и сельское население	1501.0	2304.0	521.0	198.0	26.0	247.0	43.0	405.0	19.0	116.0	2.0	1.0	586.0	140.0	1.0	839.0	531.0	117.0	13.0
Городское население	174.0	224.0	64.0	5.0	21.0	24.0	6.0	18.0	6.0	20.0	1.0	-	49.0	10.0	-	130.0	39.0	4.0	1.0
Сельское население	1327.0	2080.0	457.0	193.0	5.0	223.0	37.0	387.0	13.0	96.0	1.0	1.0	537.0	130.0	1.0	709.0	492.0	113.0	12.0
Читинская область																			
Городское и сельское население	1492.0	2402.0	424.0	424.0	14.0	238.0	57.0	457.0	38.0	46.0	1.0	-	664.0	39.0	1.0	648.0	777.0	64.0	2.0
Городское население	213.0	311.0	78.0	43.0	12.0	25.0	13.0	32.0	6.0	15.0	-	-	83.0	4.0	-	123.0	82.0	8.0	-
Сельское население	1279.0	2091.0	346.0	381.0	2.0	213.0	44.0	425.0	32.0	31.0	1.0	-	581.0	35.0	1.0	525.0	695.0	56.0	2.0
Иркутская область																			
Городское и сельское население	1431.0	1951.0	465.0	243.0	19.0	214.0	87.0	193.0	31.0	67.0	1.0	-	546.0	85.0	-	947.0	448.0	36.0	-
Городское население	350.0	457.0	154.0	39.0	13.0	58.0	13.0	36.0	6.0	23.0	-	-	102.0	13.0	-	248.0	97.0	5.0	-
Сельское население	1081.0	1494.0	311.0	204.0	6.0	156.0	74.0	157.0	25.0	44.0	1.0	-	444.0	72.0	-	699.0	351.0	31.0	-
Сахалинская область																			
Городское и сельское население	243.0	344.0	70.0	24.0	6.0	37.0	14.0	49.0	13.0	5.0	1.0	-	114.0	11.0	-	152.0	82.0	8.0	1.0
Городское население	89.0	113.0	36.0	1.0	2.0	13.0	2.0	13.0	-	4.0	1.0	-	39.0	2.0	-	66.0	22.0	1.0	-
Сельское население	154.0	231.0	34.0	23.0	4.0	24.0	12.0	36.0	13.0	1.0	-	-	75.0	9.0	-	86.0	60.0	7.0	1.0
Томская область																			
Городское и сельское население	103.0	163.0	22.0	30.0	4.0	23.0	5.0	22.0	9.0	5.0	1.0	-	36.0	6.0	-	48.0	50.0	5.0	-
Городское население	19.0	30.0	7.0	4.0	2.0	6.0	2.0	2.0	-	2.0	-	-	5.0	-	-	9.0	9.0	1.0	-
Сельское население	84.0	133.0	15.0	26.0	2.0	17.0	3.0	20.0	9.0	3.0	1.0	-	31.0	6.0	-	39.0	41.0	4.0	-
Тюменская область																			
Городское и сельское население	109.0	135.0	38.0	13.0	1.0	16.0	-	8.0	7.0	13.0	-	1.0	30.0	8.0	-	84.0	24.0	1.0	-
Городское население	36.0	41.0	18.0	-	1.0	4.0	-	2.0	-	3.0	-	1.0	9.0	3.0	-	32.0	3.0	1.0	-
Сельское население	73.0	94.0	20.0	13.0	-	12.0	-	6.0	7.0	10.0	-	-	21.0	5.0	-	52.0	21.0	-	-
ЭВЕНЫ																			
Территории преимущественного проживания КМН																			
Городское и сельское население	18642.0	27819.0	6376.0	1730.0	539.0	2995.0	629.0	5938.0	532.0	352.0	51.0	14.0	8312.0	351.0	52.0	10098.0	7770.0	707.0	15.0
Городское население	5831.0	8192.0	2199.0	250.0	443.0	833.0	210.0	1285.0	131.0	206.0	32.0	7.0	2537.0	59.0	13.0	3630.0	2010.0	170.0	8.0
Сельское население	12811.0	19627.0	4177.0	1480.0	96.0	2162.0	419.0	4653.0	401.0	146.0	19.0	7.0	5775.0	292.0	39.0	6468.0	5760.0	537.0	7.0
Республика Саха (Якутия)																			
Городское и сельское население	11657.0	17695.0	4290.0	866.0	367.0	1954.0	425.0	3917.0	138.0	172.0	18.0	9.0	5441.0	98.0	8.0	6091.0	5075.0	478.0	5.0
Городское население	3569.0	4996.0	1403.0	113.0	302.0	550.0	138.0	776.0	44.0	70.0	12.0	4.0	1563.0	21.0	4.0	2235.0	1231.0	97.0	2.0
Сельское население	8088.0	12699.0	2887.0	753.0	65.0	1404.0	287.0	3141.0	94.0	102.0	6.0	5.0	3878.0	77.0	4.0	3856.0	3844.0	381.0	3.0
Магаданская область 																			
Городское и сельское население	2527.0	3807.0	728.0	375.0	77.0	398.0	88.0	685.0	211.0	75.0	24.0	3.0	1126.0	17.0	3.0	1345.0	1079.0	96.0	4.0
